course_rating,assignments_per_week,attendance_required,professor_rating,sentiment_score,subject_area,units,hours_per_week,projects,midterms_count,final_exam,grading_strictness,student_percentage_estimate,drop_rate,failure_rate,difficulty_score,difficulty_level
1.4,0,1,3.8,-0.32,Humanities,9,6,0,1,0,4.5,77.5,0.16,0.24,8.892951267046008,Easy
1.0,4,0,3.1,-0.03,Social Science,9,10,1,2,1,4.5,74.6,0.2,0.24,19.223093273303423,Hard
1.4,1,0,1.6,-1.0,STEM,3,3,0,1,0,1.9,74.9,0.12,0.18,14.697874508357392,Medium
1.0,2,1,2.7,-0.09,Humanities,3,6,0,0,0,4.0,66.9,0.19,0.3,16.5658110331199,Medium
1.5,0,1,3.5,0.11,Humanities,9,5,0,0,0,1.4,81.6,0.09,0.16,0.318198553613285,Easy
1.3,1,0,5.0,-0.32,Humanities,12,9,1,2,0,3.5,71.5,0.21,0.33,11.949273927598838,Easy
1.7,4,0,3.1,-0.9,STEM,3,7,1,0,0,2.1,67.4,0.29,0.38,23.581011688543168,Hard
2.6,2,1,4.6,-0.22,Humanities,3,5,1,2,1,2.0,88.4,0.09,0.08,8.156393786490863,Easy
1.0,1,1,1.9,-0.29,STEM,3,5,1,2,1,4.1,69.8,0.14,0.23,22.537103378979822,Hard
1.0,4,0,3.3,0.02,Humanities,9,12,0,0,0,4.9,57.4,0.3,0.4,23.2924603693582,Hard
1.4,2,1,3.5,0.26,Humanities,12,11,0,0,1,4.8,72.9,0.2,0.27,14.323878723413344,Medium
1.0,4,1,1.8,-1.0,STEM,3,8,1,1,0,3.9,69.3,0.21,0.27,29.27052119635155,Hard
1.0,0,1,2.1,-0.43,Humanities,9,6,1,2,1,1.8,83.7,0.12,0.18,9.807578892570646,Easy
1.1,1,1,2.8,-0.15,STEM,3,2,0,1,0,3.6,67.3,0.24,0.35,16.362868295377652,Medium
1.0,2,1,1.8,-1.0,Social Science,3,4,0,2,0,4.7,69.2,0.21,0.35,20.105286847797746,Hard
1.4,0,0,3.6,-0.73,Humanities,9,4,0,2,0,3.9,75.1,0.18,0.25,10.27813158091719,Easy
1.0,0,0,2.3,0.39,STEM,9,7,0,1,0,4.7,73.3,0.16,0.25,9.831170765034416,Easy
1.0,4,0,1.8,-1.0,STEM,3,10,1,0,0,4.9,56.6,0.3,0.4,32.28160634793572,Hard
1.0,2,1,2.4,-0.42,Social Science,6,6,0,2,1,3.4,78.1,0.2,0.18,15.611988121680433,Medium
1.0,0,0,2.1,-0.36,Social Science,9,7,0,0,1,4.2,64.7,0.22,0.29,12.5396325568263,Easy
1.4,4,0,2.7,-0.8,Social Science,9,12,1,0,0,2.0,74.3,0.15,0.19,16.465679218636676,Medium
1.9,3,0,4.2,0.41,STEM,9,11,1,0,1,1.2,81.8,0.14,0.19,11.011331154420823,Easy
1.1,1,1,3.4,-1.0,Social Science,12,9,0,2,0,1.8,74.7,0.1,0.24,11.369759676705119,Easy
2.2,2,0,4.8,-0.52,Social Science,9,10,0,0,1,1.4,84.3,0.1,0.18,7.4840407830802125,Easy
2.7,3,1,4.0,-0.5,STEM,6,9,0,2,1,2.5,67.5,0.26,0.25,22.399235842774893,Hard
1.1,5,1,4.7,0.46,STEM,3,8,0,0,0,4.7,63.8,0.25,0.36,29.315331434239468,Hard
2.5,0,1,4.5,0.12,Social Science,9,6,1,0,1,3.8,77.2,0.15,0.29,7.1666072709406095,Easy
1.0,1,1,2.8,-1.0,Social Science,9,9,1,2,1,1.9,83.0,0.1,0.2,16.272008445343513,Medium
1.0,4,1,2.9,-0.03,Social Science,12,12,0,0,1,4.3,73.9,0.2,0.26,18.69921959885378,Medium
1.5,0,1,3.6,-0.91,Humanities,9,7,0,0,1,1.4,85.9,0.12,0.2,5.503503892753246,Easy
2.1,0,0,4.7,-0.43,Social Science,3,2,1,0,0,3.9,70.6,0.19,0.34,6.705523373176238,Easy
1.0,0,1,1.2,-1.0,Social Science,3,3,0,1,0,2.3,73.8,0.23,0.32,12.750091091029446,Medium
1.0,1,1,2.6,-1.0,Humanities,9,7,1,1,1,2.7,83.3,0.07,0.11,11.388172961235872,Easy
1.8,2,0,3.0,-0.62,Social Science,3,4,1,2,1,1.7,78.5,0.16,0.22,12.441851268086381,Easy
1.5,3,1,4.4,0.72,STEM,3,6,1,1,1,4.0,61.5,0.19,0.3,23.627379597485636,Hard
1.0,0,0,1.1,-0.97,STEM,9,7,0,1,0,4.2,67.7,0.2,0.38,16.717835528823965,Medium
1.1,3,1,3.9,-0.54,STEM,9,12,0,1,0,3.9,62.5,0.25,0.32,25.909027488418257,Hard
2.1,5,0,4.5,-0.16,STEM,9,14,1,1,1,3.4,68.7,0.26,0.34,28.31111989198195,Hard
1.4,4,0,2.4,-0.7,Social Science,3,7,0,1,1,1.9,83.0,0.05,0.16,14.152731124191725,Medium
1.2,2,1,2.1,-0.83,STEM,9,9,0,2,0,2.1,76.7,0.16,0.23,18.10376955797624,Medium
1.0,2,0,2.4,-0.29,Social Science,12,10,1,2,1,2.8,85.5,0.14,0.23,11.402526495693243,Easy
1.0,2,1,1.1,-1.0,STEM,12,11,0,2,0,1.7,77.4,0.11,0.19,19.877257995350273,Hard
1.4,5,1,4.5,0.52,STEM,9,13,1,2,0,1.9,75.3,0.1,0.15,20.255548388944568,Hard
2.4,0,1,4.6,-0.52,STEM,9,5,1,0,1,2.8,70.0,0.27,0.35,13.855634255548743,Medium
1.1,0,1,4.8,-0.12,Social Science,3,2,1,0,0,4.9,58.6,0.29,0.39,12.884312435378892,Medium
1.8,4,0,2.8,0.01,STEM,12,14,1,1,0,2.2,84.5,0.12,0.15,17.310536293797668,Medium
1.0,4,1,2.8,-0.98,STEM,12,15,0,2,1,3.5,66.8,0.2,0.31,34.0019627681195,Hard
1.0,1,1,1.0,-1.0,STEM,9,7,1,0,0,1.4,78.8,0.1,0.18,14.363842089221142,Medium
1.7,2,1,4.1,0.45,Humanities,9,7,0,2,0,3.5,74.8,0.17,0.28,12.665210819390909,Easy
2.0,2,0,4.5,-0.02,Social Science,9,9,0,1,0,2.6,73.4,0.23,0.36,11.169747533709256,Easy
1.5,4,0,3.0,-0.95,Humanities,3,4,1,2,0,2.1,77.0,0.16,0.21,16.525418598992697,Medium
1.0,4,0,2.2,-1.0,Social Science,12,14,1,0,0,3.2,79.4,0.11,0.16,18.834276456304327,Medium
1.5,1,1,4.5,-0.87,Social Science,3,3,1,1,0,4.4,69.7,0.21,0.29,13.307497511800134,Medium
1.4,0,1,4.5,0.36,Humanities,3,3,0,2,0,3.9,69.6,0.21,0.28,8.445079980348575,Easy
1.0,2,0,1.5,-1.0,Social Science,3,6,1,1,1,1.5,85.4,0.18,0.23,14.81664852784091,Medium
1.1,4,1,2.1,-0.73,STEM,3,8,0,2,0,2.9,67.0,0.18,0.31,26.47414453201869,Hard
2.1,2,0,4.2,-0.44,Humanities,9,8,0,0,0,2.9,80.2,0.15,0.23,8.318363314125907,Easy
2.4,1,0,4.7,-0.17,Social Science,9,7,1,1,1,3.4,72.1,0.22,0.32,11.388852546882898,Easy
1.0,5,1,1.4,-0.98,Social Science,9,15,1,1,0,3.2,70.4,0.28,0.3,26.26204363554492,Hard
1.5,1,1,4.8,-0.51,Humanities,9,9,1,0,0,4.8,67.3,0.2,0.33,14.411794609637479,Medium
1.4,3,0,2.9,-0.25,Humanities,9,9,0,0,0,4.9,67.6,0.29,0.35,16.218366274404367,Medium
1.0,0,1,2.1,-0.98,Social Science,9,8,0,2,0,4.5,63.9,0.3,0.4,16.944293826682976,Medium
1.9,2,0,4.4,-0.81,STEM,3,5,0,2,1,3.3,72.1,0.22,0.26,21.530969423526894,Hard
2.3,0,0,4.7,0.01,Social Science,12,9,0,2,1,1.4,78.0,0.18,0.3,5.4429022906584805,Easy
3.6,2,1,4.8,0.79,Humanities,9,9,1,2,1,2.0,83.0,0.19,0.2,6.831016521765206,Easy
1.9,4,0,4.7,0.35,Social Science,12,11,1,0,1,2.4,77.8,0.12,0.2,10.946679379459407,Easy
1.0,1,0,1.3,-1.0,STEM,3,2,0,0,0,2.9,63.4,0.21,0.28,16.549266811923534,Medium
1.0,5,0,2.8,-0.67,Humanities,3,8,0,0,1,4.7,72.3,0.19,0.22,21.28418269336096,Hard
3.3,2,0,4.0,0.27,Social Science,12,11,0,0,0,1.1,90.5,0.11,0.12,-0.5283983989648755,Easy
1.6,2,1,4.6,0.76,STEM,3,4,1,0,0,3.4,69.3,0.19,0.28,13.850850107378767,Medium
1.7,1,0,4.5,-0.04,Humanities,9,7,1,2,0,3.7,79.2,0.15,0.25,9.570760937793388,Easy
1.0,5,0,2.6,-1.0,STEM,3,8,0,0,0,3.6,71.5,0.21,0.31,27.82295490643742,Hard
1.5,1,0,4.7,-0.12,Humanities,3,3,0,2,1,4.9,75.9,0.18,0.25,12.53591566639216,Easy
1.0,2,1,1.1,-0.69,Social Science,3,4,1,0,1,2.1,74.8,0.21,0.23,15.460560748501182,Medium
1.0,4,1,1.8,-0.73,Humanities,9,10,1,2,1,2.3,82.8,0.2,0.24,20.759547672485233,Hard
1.0,5,1,2.4,-0.42,Social Science,9,14,0,1,0,3.4,65.6,0.2,0.3,22.964945097367544,Hard
1.3,2,0,2.8,-0.77,Humanities,9,7,1,2,1,2.3,84.0,0.2,0.19,15.208503685697174,Medium
2.8,1,1,5.0,0.2,Social Science,9,8,0,0,0,3.6,79.3,0.16,0.28,4.992834568289658,Easy
1.0,5,0,1.3,-1.0,Social Science,3,10,1,1,1,4.9,55.2,0.27,0.4,30.043459113790817,Hard
1.9,1,0,4.0,0.67,Humanities,9,7,0,2,0,3.1,70.3,0.19,0.25,9.849753303894401,Easy
1.0,3,1,1.3,-1.0,Humanities,12,12,0,1,0,3.3,78.6,0.18,0.27,20.096717462748945,Hard
1.5,4,1,3.6,-0.63,Social Science,9,11,1,1,1,3.4,69.6,0.16,0.23,20.86586547521219,Hard
1.0,3,1,2.3,-0.22,STEM,9,10,0,0,1,1.2,76.7,0.2,0.31,18.81840685828918,Medium
2.0,3,1,4.8,0.5,Humanities,3,8,0,1,0,4.2,69.0,0.23,0.4,18.87174881216128,Medium
1.0,5,0,3.0,-0.1,Humanities,12,15,0,2,1,4.2,74.4,0.15,0.2,23.375657259803003,Hard
1.0,4,1,1.2,-1.0,Humanities,3,7,1,2,1,2.9,81.3,0.18,0.2,21.520494768455986,Hard
2.2,1,1,4.9,0.13,Social Science,12,11,0,2,1,4.7,63.7,0.3,0.38,19.309394636739697,Hard
1.0,2,0,1.6,-1.0,Humanities,9,7,0,1,1,2.1,82.6,0.14,0.18,12.918855654350526,Medium
2.3,5,0,4.6,0.54,Humanities,9,13,1,1,0,2.2,90.1,0.04,0.06,8.891115352641288,Easy
1.0,2,1,1.8,-1.0,Social Science,12,11,0,0,1,1.2,79.3,0.12,0.22,14.205358389515354,Medium
2.1,0,0,4.6,0.27,STEM,9,7,0,1,0,2.8,71.1,0.1,0.21,5.044937213967594,Easy
1.8,4,0,3.4,-0.21,Humanities,9,11,1,2,1,4.7,66.6,0.26,0.33,23.233492302366386,Hard
1.1,2,0,2.5,-1.0,STEM,9,9,1,2,0,2.2,78.9,0.21,0.27,21.994361238825125,Hard
1.0,5,1,1.3,0.02,Humanities,12,15,1,2,0,3.3,78.2,0.18,0.2,23.135913829988787,Hard
1.0,2,1,2.7,-0.97,Humanities,9,6,0,0,1,3.0,81.5,0.22,0.21,13.815994539087514,Medium
1.2,5,0,3.5,-0.26,Humanities,12,13,0,1,1,2.7,77.5,0.18,0.26,18.84950309812397,Medium
1.4,1,1,1.5,-0.78,STEM,3,3,0,1,1,2.2,75.8,0.13,0.21,13.174349656617366,Medium
2.8,0,0,5.0,1.0,Humanities,9,4,1,0,1,3.1,77.8,0.14,0.21,-2.557453584455824,Easy
1.0,5,0,3.4,-0.71,Social Science,9,12,0,1,0,2.3,74.6,0.16,0.24,18.583500549102727,Medium
2.5,5,1,4.8,0.15,Humanities,9,13,0,2,0,2.7,71.4,0.27,0.3,23.43089553015138,Hard
1.2,5,1,2.8,-0.54,STEM,9,14,0,2,0,3.6,73.4,0.15,0.22,32.14752001124037,Hard
1.0,5,0,3.7,-0.65,STEM,9,12,0,0,0,4.0,61.9,0.29,0.4,31.150883510857636,Hard
1.0,0,1,1.5,0.22,Social Science,3,2,0,0,0,2.3,90.9,0.09,0.14,0.6392895334697646,Easy
2.3,1,0,4.3,0.26,Social Science,9,8,1,2,1,3.1,70.2,0.14,0.25,12.146875429505975,Easy
1.4,1,1,3.0,-0.42,STEM,9,7,0,0,1,1.7,86.5,0.06,0.11,9.020437215704613,Easy
2.3,5,0,4.7,-0.69,Humanities,9,13,0,0,1,1.8,80.1,0.09,0.15,15.081862018590039,Medium
1.0,3,0,1.3,0.17,Social Science,3,8,1,1,0,3.6,68.4,0.2,0.28,18.874772409564816,Medium
1.3,5,1,4.7,0.01,Social Science,9,14,1,2,0,4.9,65.0,0.22,0.33,27.519206779285252,Hard
1.4,0,0,3.8,-0.69,STEM,9,6,0,0,1,4.2,74.9,0.06,0.21,10.292296366622194,Easy
3.3,4,0,4.6,-0.52,Social Science,9,12,0,0,0,2.3,91.1,0.15,0.15,5.726447688713833,Easy
1.0,2,0,1.8,0.13,Social Science,6,6,1,2,1,2.7,74.5,0.14,0.25,14.027823408448613,Medium
2.4,3,1,3.6,0.47,Social Science,9,10,1,1,1,1.7,71.9,0.16,0.27,13.79961570272194,Medium
1.5,4,0,3.4,-0.04,STEM,9,12,0,2,0,3.2,73.5,0.23,0.32,22.016146030818643,Hard
1.0,1,0,1.6,-0.51,Social Science,12,10,0,1,0,4.6,76.2,0.17,0.26,13.416223116501934,Medium
1.0,0,1,1.6,-1.0,STEM,12,8,0,2,1,4.9,57.0,0.29,0.4,26.270787669299136,Hard
1.7,5,1,4.3,0.07,STEM,12,14,1,1,0,3.0,71.6,0.1,0.23,24.828408533156903,Hard
2.1,4,0,2.9,-0.65,STEM,9,11,0,1,0,2.2,73.2,0.2,0.25,20.773609368306793,Hard
1.0,0,1,2.1,-0.48,Humanities,9,6,0,2,1,1.2,83.9,0.15,0.26,9.69737465924805,Easy
1.0,3,1,2.0,-0.82,STEM,9,11,1,2,1,2.8,66.2,0.23,0.31,29.95055634131616,Hard
1.9,5,0,4.8,-0.26,Humanities,3,7,1,2,1,4.1,72.5,0.3,0.32,23.81538047581811,Hard
1.5,3,1,4.3,-0.27,STEM,9,11,1,1,1,2.8,63.4,0.3,0.4,26.677439121856477,Hard
1.1,3,1,1.5,-0.51,Humanities,9,12,1,0,1,3.8,71.6,0.18,0.24,18.960889422890027,Medium
1.6,5,0,4.6,0.97,Social Science,9,11,1,2,1,3.3,80.7,0.07,0.13,14.502586828967061,Medium
1.8,5,0,3.1,0.02,Humanities,9,13,0,0,0,2.3,76.0,0.17,0.26,13.66499563224652,Medium
1.0,2,1,1.2,-1.0,Social Science,9,10,0,2,1,3.6,73.2,0.21,0.32,22.99281338507015,Hard
1.5,4,0,3.9,-0.68,STEM,3,4,1,0,1,2.3,81.4,0.15,0.17,17.68482931269148,Medium
2.5,4,0,4.9,-0.14,Humanities,12,13,0,0,0,1.2,86.1,0.06,0.15,6.416967570272023,Easy
1.0,0,1,1.6,-0.28,Social Science,9,8,1,0,0,4.4,59.0,0.24,0.4,15.275023685692398,Medium
2.0,5,0,3.3,-0.48,Humanities,3,11,1,1,0,3.7,68.2,0.28,0.4,25.83386083075856,Hard
1.2,4,1,2.5,-0.22,Humanities,9,10,0,1,1,1.9,88.9,0.14,0.21,15.225562442682723,Medium
2.6,4,0,4.7,0.27,Humanities,6,8,1,0,0,2.1,81.6,0.18,0.18,7.17586498144468,Easy
1.0,2,1,2.6,-0.36,Social Science,12,11,1,0,1,3.4,83.8,0.2,0.22,15.623127147606686,Medium
1.0,3,0,1.5,-0.66,STEM,12,14,0,1,0,3.2,70.1,0.21,0.3,24.798140494742416,Hard
3.0,1,1,4.4,0.08,STEM,9,7,1,1,1,1.3,69.7,0.22,0.31,11.966326101415197,Easy
2.4,5,0,2.6,-0.73,Social Science,6,13,0,1,0,1.8,80.9,0.06,0.16,15.780950980649315,Medium
1.0,1,1,1.2,-1.0,Humanities,9,7,0,2,0,2.9,76.6,0.1,0.15,14.179579766919762,Medium
1.6,1,1,4.0,-0.07,Humanities,3,2,1,0,1,2.5,83.3,0.14,0.24,5.071989943000958,Easy
1.0,1,0,1.6,-0.66,Social Science,3,3,1,0,0,2.5,79.8,0.15,0.19,8.386308593524324,Easy
2.1,4,1,2.7,-0.44,Social Science,9,11,0,2,1,4.7,64.0,0.21,0.32,25.288024837540505,Hard
1.0,2,1,1.0,-0.63,Humanities,6,7,0,0,0,2.4,80.8,0.15,0.17,14.093275964759338,Medium
1.5,3,1,3.8,-0.83,Social Science,12,14,1,0,1,2.3,73.4,0.16,0.22,17.245666088500748,Medium
1.7,0,1,4.0,0.86,Humanities,9,6,1,2,0,1.3,80.2,0.11,0.17,4.153168302974568,Easy
2.7,5,1,4.8,0.77,Social Science,9,13,0,1,0,2.2,83.9,0.05,0.16,8.747405628041296,Easy
1.6,2,1,4.1,-0.06,Social Science,12,11,0,0,1,3.8,66.1,0.25,0.37,17.517407598190935,Medium
1.7,3,0,3.9,0.27,Humanities,12,12,0,0,1,4.0,69.2,0.18,0.26,16.771343371178943,Medium
1.7,1,0,3.2,-0.32,Social Science,9,8,1,1,1,3.1,66.5,0.29,0.35,15.828551176272077,Medium
2.1,1,0,3.7,-0.33,Humanities,9,7,0,0,0,1.3,90.9,0.07,0.12,0.38484945022381234,Easy
1.5,4,0,4.6,-0.24,STEM,3,7,1,2,0,3.7,62.8,0.18,0.31,25.725776287967427,Hard
2.7,5,0,4.8,0.22,Humanities,9,15,1,0,1,1.9,86.6,0.0,0.04,7.301914340219902,Easy
2.4,5,1,4.8,0.8,Humanities,3,9,0,1,0,1.2,91.2,0.06,0.08,5.048429971601671,Easy
1.0,1,0,1.0,-1.0,Social Science,9,7,1,1,1,3.0,74.8,0.19,0.29,15.667420061942193,Medium
1.0,0,0,1.9,-0.74,Social Science,3,3,0,1,0,1.3,80.3,0.15,0.2,6.433013823653613,Easy
1.0,4,0,3.0,-0.67,Social Science,3,7,0,2,0,3.7,69.6,0.24,0.28,19.73253613311885,Hard
2.5,4,0,3.4,0.46,STEM,6,9,1,1,0,1.1,76.2,0.24,0.25,17.263621867164225,Medium
2.7,5,0,4.0,0.3,Social Science,9,12,0,1,0,1.6,79.3,0.16,0.27,11.695273098481865,Easy
1.3,1,0,1.1,-1.0,Social Science,3,4,0,1,0,1.2,82.2,0.14,0.2,10.15141555179382,Easy
2.2,0,0,5.0,0.06,Humanities,9,6,0,0,0,4.6,72.0,0.18,0.25,8.026678442339351,Easy
2.4,0,0,4.2,-0.07,Social Science,3,3,1,2,1,3.3,73.2,0.12,0.18,7.119488753754845,Easy
1.9,0,1,2.7,0.22,Humanities,12,8,0,2,0,2.0,81.4,0.08,0.15,4.488992767125044,Easy
1.5,3,0,2.9,-0.55,Humanities,9,11,1,0,1,2.6,79.2,0.05,0.12,14.555746964218393,Medium
1.2,2,1,4.1,0.32,Social Science,3,2,0,0,0,1.9,86.2,0.08,0.12,1.5643651737972197,Easy
1.0,3,1,3.0,-1.0,Humanities,6,10,1,1,1,4.1,65.1,0.3,0.38,24.219593185829623,Hard
1.3,2,0,2.5,-1.0,Social Science,12,10,0,0,1,3.1,75.0,0.18,0.23,13.816170827887344,Medium
1.0,3,0,1.9,-0.28,Humanities,9,10,0,2,1,2.8,85.5,0.2,0.23,14.725272955303744,Medium
1.6,3,1,4.0,-0.12,STEM,3,7,1,0,0,2.7,79.7,0.11,0.16,15.54755684721882,Medium
1.2,2,1,4.4,-0.09,STEM,3,5,1,1,1,3.9,61.1,0.27,0.38,25.11662706130574,Hard
1.1,1,0,3.4,-0.82,STEM,9,8,0,0,1,3.3,62.8,0.27,0.37,19.64116108023071,Hard
1.0,4,1,2.4,-1.0,STEM,9,12,0,1,1,1.4,83.0,0.09,0.18,25.648496364402007,Hard
1.2,4,0,2.0,-0.26,STEM,9,11,1,1,1,1.7,80.4,0.12,0.16,19.69311778853798,Hard
1.8,2,0,3.6,0.42,STEM,9,7,1,1,1,1.8,68.2,0.27,0.4,16.743750368224948,Medium
1.0,5,0,1.4,-0.63,Social Science,9,11,0,1,0,4.2,73.0,0.1,0.17,19.68377002349706,Hard
1.0,4,1,1.9,0.06,Social Science,9,10,1,0,0,3.9,71.9,0.22,0.3,17.95150315394914,Medium
1.8,0,0,4.8,0.71,Social Science,12,8,1,2,0,3.1,76.9,0.12,0.24,4.8722193397924265,Easy
1.8,0,0,2.8,-0.43,STEM,9,5,0,1,0,3.3,63.7,0.19,0.33,13.604875489792812,Medium
1.5,4,1,4.4,0.67,Humanities,12,11,1,1,0,2.8,87.8,0.09,0.1,7.004996717422232,Easy
1.9,5,0,4.3,-0.01,Social Science,9,13,0,2,0,2.2,77.9,0.11,0.18,16.821052748741597,Medium
1.0,2,0,1.7,-0.52,Social Science,12,12,0,1,0,3.1,77.3,0.12,0.22,15.501189711773323,Medium
1.0,1,0,1.3,-1.0,STEM,9,9,1,1,1,4.8,54.6,0.29,0.4,26.544394710315384,Hard
2.0,0,1,3.6,-0.36,STEM,9,8,1,1,1,2.8,70.1,0.22,0.32,15.39218803378567,Medium
1.7,2,1,4.6,-0.25,Social Science,12,12,1,2,0,2.6,75.9,0.16,0.27,15.790143042779945,Medium
1.0,4,0,1.8,-1.0,Humanities,3,7,0,0,1,1.1,96.7,0.02,0.03,11.994139123197948,Easy
2.7,5,0,4.6,0.23,Humanities,3,11,0,2,1,1.9,78.6,0.07,0.09,14.976250575932887,Medium
1.9,0,0,4.7,0.04,Social Science,12,9,0,1,1,2.7,75.5,0.22,0.27,8.127614766371389,Easy
1.0,4,1,2.8,-1.0,Social Science,9,10,0,1,0,3.0,76.3,0.1,0.16,18.858497925612877,Medium
1.7,3,0,3.3,0.03,Humanities,9,10,0,0,1,1.3,85.3,0.05,0.07,6.5874784803051165,Easy
1.1,5,0,2.8,-0.29,STEM,9,15,0,2,0,1.4,74.2,0.14,0.26,26.97055353276358,Hard
1.9,3,0,2.7,-0.18,STEM,6,8,0,2,0,2.1,75.3,0.21,0.31,19.438342330513183,Hard
2.1,2,0,4.8,-0.07,Humanities,3,4,0,0,0,4.7,70.0,0.24,0.33,11.619342658105957,Easy
1.0,3,1,2.1,-0.5,Humanities,9,12,1,0,1,3.6,73.4,0.2,0.25,20.90038333723866,Hard
3.0,5,1,4.7,0.15,STEM,3,7,1,1,1,1.4,76.7,0.09,0.12,17.63149231523167,Medium
1.0,0,1,2.9,-0.9,STEM,6,5,1,0,1,2.8,72.9,0.12,0.22,13.391409274050465,Medium
1.0,0,1,1.0,-0.37,Social Science,3,2,0,2,0,2.3,75.2,0.24,0.27,12.135510023030156,Easy
1.0,5,0,3.3,-1.0,Humanities,9,11,1,2,0,1.8,78.8,0.23,0.27,21.262620042851932,Hard
1.9,4,1,3.7,-0.12,STEM,9,12,1,0,0,2.5,69.6,0.18,0.26,22.81849462853193,Hard
1.0,4,0,1.9,-0.86,Humanities,3,6,1,2,0,3.3,86.1,0.05,0.07,16.336823539550984,Medium
1.0,2,1,3.1,-0.72,Humanities,3,4,1,1,0,4.0,65.4,0.25,0.33,17.013555732045788,Medium
2.5,3,1,5.0,0.22,STEM,3,4,0,1,0,1.0,75.9,0.23,0.3,10.736763972203148,Easy
1.8,3,0,3.6,-0.95,Social Science,3,7,0,1,1,2.2,70.0,0.26,0.34,16.72222415102714,Medium
1.4,5,1,2.7,-0.15,STEM,9,12,0,2,0,2.0,76.4,0.11,0.18,22.390531507502857,Hard
2.2,2,1,4.2,0.13,STEM,9,9,1,2,0,3.9,66.6,0.3,0.38,23.615431536078304,Hard
2.3,2,0,4.5,-0.43,STEM,9,11,0,1,1,3.7,58.8,0.26,0.4,23.422737566155543,Hard
2.0,3,0,4.8,0.47,STEM,9,10,1,1,1,3.9,60.2,0.18,0.31,23.153983774449856,Hard
1.0,3,0,1.2,-1.0,STEM,12,11,1,2,0,3.2,83.8,0.11,0.16,24.34904812957612,Hard
1.0,1,1,1.1,-0.74,Humanities,9,9,0,0,0,2.4,83.3,0.16,0.15,10.999349466703045,Easy
1.0,1,0,1.9,-1.0,Humanities,12,10,1,1,0,3.8,75.6,0.13,0.19,13.623568266203229,Medium
1.0,1,0,1.8,-1.0,Humanities,12,9,0,0,1,3.7,72.0,0.14,0.22,12.363832269401076,Easy
1.8,4,0,3.4,-0.14,Social Science,9,14,1,2,1,3.5,77.5,0.19,0.2,20.437539364271487,Hard
1.0,0,1,2.1,-1.0,Social Science,12,7,0,1,0,1.2,80.7,0.19,0.31,10.851052117848447,Easy
1.0,0,0,4.3,0.07,STEM,6,4,0,1,0,3.3,63.3,0.27,0.4,15.765456172660151,Medium
1.0,5,1,1.9,-0.55,Humanities,3,9,1,2,0,4.3,82.6,0.1,0.13,20.960245700359565,Hard
1.0,0,0,2.5,-0.6,STEM,9,8,1,1,0,4.9,63.8,0.16,0.28,20.524991277437366,Hard
1.0,3,0,2.6,-0.71,Humanities,3,7,1,0,0,4.3,69.4,0.23,0.34,19.961879649907278,Hard
1.6,5,1,4.2,-1.0,STEM,9,11,0,1,1,1.1,80.1,0.13,0.19,21.96108453946996,Hard
1.2,1,0,2.6,0.32,Social Science,12,11,0,1,0,1.0,82.9,0.08,0.16,4.297199628963347,Easy
1.0,3,1,2.4,-0.95,STEM,9,10,1,1,1,3.7,63.6,0.28,0.4,28.09678875609085,Hard
1.0,2,0,1.4,-1.0,Social Science,3,5,1,1,0,4.6,71.3,0.18,0.25,17.982017327551137,Medium
1.0,0,0,1.0,-1.0,Humanities,3,3,1,0,1,3.6,77.5,0.12,0.22,10.14559068728309,Easy
1.7,1,1,2.7,-0.52,Humanities,3,2,0,0,0,3.5,69.4,0.27,0.33,10.99383423028449,Easy
1.1,5,1,2.9,-1.0,Humanities,9,11,0,2,0,3.4,76.0,0.13,0.16,21.63204387405623,Hard
1.0,4,1,1.5,-0.44,STEM,3,9,1,1,0,4.8,62.7,0.26,0.4,34.749540720378235,Hard
1.6,5,1,3.9,-0.58,Social Science,9,12,1,2,1,4.6,67.1,0.24,0.34,25.285506025269374,Hard
1.6,4,0,3.9,-0.95,Social Science,3,6,1,0,1,1.0,83.9,0.08,0.14,12.415227485182704,Easy
2.7,2,1,4.8,0.23,Social Science,12,10,1,1,1,4.8,62.5,0.26,0.4,18.09588030856067,Medium
2.8,4,0,4.8,0.27,Humanities,3,6,1,0,0,1.8,88.3,0.09,0.11,4.438622986098582,Easy
2.2,5,1,3.8,-0.65,STEM,9,13,0,0,0,1.1,84.0,0.05,0.08,15.910167150081541,Medium
1.3,0,0,3.7,-0.47,Social Science,12,8,0,2,0,5.0,63.0,0.27,0.4,15.257697149989209,Medium
2.0,5,1,4.4,-0.21,Humanities,9,14,0,0,1,3.6,69.7,0.16,0.25,20.91826663372842,Hard
1.0,1,1,1.9,-1.0,Humanities,9,8,0,0,0,4.6,67.2,0.2,0.36,14.728990290336125,Medium
1.0,2,0,2.1,-1.0,Social Science,9,8,0,2,1,4.5,71.1,0.15,0.23,17.182258308780813,Medium
1.0,3,0,2.7,-0.17,STEM,3,5,0,0,1,1.5,84.4,0.07,0.12,9.55178817772088,Easy
1.0,2,1,2.5,0.07,STEM,6,7,1,2,0,4.4,61.0,0.28,0.34,26.26537061263407,Hard
1.0,0,1,2.9,-0.45,STEM,9,7,1,2,0,3.5,75.7,0.15,0.26,15.803885259974129,Medium
1.9,5,0,4.7,-0.69,STEM,9,13,1,2,0,1.6,85.2,0.17,0.18,21.158953144118534,Hard
