course_rating,assignments_per_week,attendance_required,professor_rating,sentiment_score,subject_area,units,hours_per_week,projects,midterms_count,final_exam,grading_strictness,student_percentage_estimate,drop_rate,failure_rate,difficulty_score,difficulty_level
3.2,3,1,3.0,0.11,Humanities,12,12,0,1,1,3.3,75.9,0.24,0.28,16.669786074824433,Medium
1.7,0,0,2.0,-0.17,STEM,9,5,0,1,1,1.3,84.8,0.16,0.2,8.455185889510606,Easy
1.0,2,1,1.0,-0.64,STEM,3,5,0,1,0,4.3,72.2,0.22,0.25,23.740164461589462,Medium
1.7,1,1,2.0,-1.0,Humanities,3,5,0,1,1,2.7,78.8,0.12,0.13,12.578511074634138,Easy
2.2,5,0,3.0,0.18,STEM,3,10,1,1,1,4.6,58.5,0.3,0.4,35.82002362904124,Hard
4.3,5,0,4.0,0.39,STEM,9,13,1,2,1,2.0,71.9,0.14,0.23,25.484802041228715,Hard
3.8,4,0,4.0,0.52,Social Science,12,15,0,0,1,5.0,72.5,0.09,0.19,18.90197585709723,Medium
1.8,3,0,1.0,-0.38,STEM,9,8,1,0,0,2.2,76.3,0.07,0.17,18.583692714795863,Medium
1.0,3,0,1.0,-1.0,Humanities,3,6,1,2,1,1.1,84.9,0.07,0.11,16.57120572229797,Medium
2.0,3,0,3.0,-1.0,Social Science,6,7,0,2,0,4.5,61.4,0.24,0.33,20.856840969692623,Medium
2.2,1,1,3.0,-0.66,Humanities,9,8,0,2,1,3.2,81.5,0.09,0.16,13.433752664217366,Easy
1.9,3,0,2.0,-0.44,Social Science,3,6,0,0,1,2.1,83.5,0.2,0.24,12.890456496656547,Easy
1.7,2,1,2.0,-1.0,STEM,3,5,1,1,1,1.3,80.4,0.16,0.2,19.19592736353625,Medium
2.1,0,0,3.0,-0.82,STEM,12,7,0,2,0,2.9,78.1,0.19,0.19,16.93019636670095,Medium
4.1,0,1,4.0,1.0,STEM,9,6,0,0,1,1.8,73.3,0.17,0.24,3.7733935221633663,Easy
1.8,2,0,3.0,-1.0,STEM,9,8,0,1,0,2.3,70.4,0.19,0.28,21.98278633214446,Medium
2.8,4,0,4.0,-0.39,STEM,9,12,1,2,1,3.1,70.3,0.25,0.36,31.05661103106522,Hard
2.5,3,0,4.0,-1.0,Humanities,12,12,1,2,0,3.2,71.9,0.17,0.24,21.621576677347754,Medium
1.3,5,1,1.0,-1.0,Social Science,6,9,1,1,0,2.3,75.8,0.19,0.22,23.072572083755954,Medium
2.5,3,1,3.0,-0.89,Humanities,3,9,0,1,1,4.8,62.4,0.3,0.4,25.689119201963415,Hard
2.6,2,1,3.0,-0.44,STEM,12,10,1,2,0,4.5,59.3,0.29,0.35,33.332940403436865,Hard
1.0,1,1,1.0,-0.29,Humanities,9,8,1,0,0,4.7,65.5,0.3,0.35,19.825855720456012,Medium
3.7,5,1,4.0,-0.26,STEM,12,15,1,2,0,4.5,59.4,0.22,0.4,39.06254153497852,Hard
2.6,0,0,3.0,-1.0,Humanities,12,8,0,0,1,1.3,97.9,0.0,0.0,2.500332635377285,Easy
2.4,5,0,3.0,-1.0,STEM,9,15,0,1,0,4.4,61.2,0.24,0.35,38.2244198715748,Hard
2.7,0,0,3.0,-1.0,STEM,12,8,0,0,0,4.0,69.8,0.26,0.34,16.516165690031873,Medium
1.3,5,1,2.0,-0.4,Humanities,6,11,1,2,1,2.7,67.7,0.26,0.37,28.49359217407458,Hard
1.0,4,0,2.0,-1.0,Humanities,3,6,0,1,1,3.3,72.7,0.18,0.27,20.670834600076965,Medium
1.2,1,1,2.0,-0.78,Humanities,9,6,0,0,0,4.4,67.7,0.22,0.35,16.684989308560635,Medium
2.5,5,1,4.0,0.17,STEM,9,14,1,2,0,2.3,71.6,0.28,0.4,33.4492953884119,Hard
3.0,4,0,4.0,-0.15,Humanities,12,13,0,2,1,4.9,65.7,0.21,0.34,27.03436322244474,Hard
4.1,4,1,4.0,1.0,Social Science,9,11,1,1,1,3.5,74.0,0.17,0.25,16.133726628321483,Medium
1.9,5,0,2.0,-1.0,STEM,9,13,1,1,1,2.9,84.8,0.16,0.21,31.7431621810527,Hard
1.0,4,0,2.0,-0.56,Humanities,9,11,0,2,1,3.3,80.9,0.1,0.15,21.29037384214438,Medium
1.0,4,1,1.0,-1.0,Social Science,3,6,0,0,0,2.8,79.4,0.1,0.12,17.120650370376996,Medium
3.3,5,0,4.0,0.19,Humanities,9,10,1,2,0,3.7,80.5,0.08,0.05,15.282108977308857,Medium
1.0,5,0,1.0,-0.62,Social Science,9,10,0,0,0,2.5,84.8,0.0,0.03,17.08881826332378,Medium
3.4,1,0,3.0,-0.15,Humanities,9,7,1,0,1,1.5,85.4,0.16,0.18,5.485847169807287,Easy
2.3,4,0,3.0,-0.75,STEM,6,8,1,2,0,3.9,69.5,0.3,0.37,30.005408196188128,Hard
1.1,2,1,2.0,-1.0,Humanities,9,8,1,1,1,3.7,70.7,0.16,0.28,19.524689885933537,Medium
5.0,3,1,4.0,0.16,Social Science,12,13,0,2,1,2.4,82.2,0.15,0.14,14.240016891752308,Medium
3.0,3,1,3.0,0.05,Social Science,12,9,1,0,1,1.7,76.9,0.09,0.13,11.836601985026203,Easy
1.0,5,1,1.0,-0.55,STEM,9,12,1,0,1,2.1,75.3,0.13,0.14,31.544412949695843,Hard
2.2,0,1,3.0,-1.0,Humanities,12,9,1,0,0,2.9,82.3,0.22,0.25,13.112346755886042,Easy
1.0,3,0,1.0,-1.0,Social Science,6,7,1,1,1,1.4,85.8,0.11,0.18,17.35966994020628,Medium
2.3,0,1,3.0,-0.26,Humanities,3,5,0,2,0,3.5,76.6,0.06,0.08,6.819848863960378,Easy
2.0,0,1,2.0,-0.15,Social Science,9,7,0,1,1,1.3,91.6,0.0,0.03,5.610406601767025,Easy
3.2,2,0,4.0,0.19,STEM,3,4,0,1,1,4.0,65.8,0.16,0.29,17.61038443678306,Medium
2.0,2,1,2.0,-0.85,Humanities,9,11,0,2,0,1.6,84.2,0.18,0.2,16.524853039089233,Medium
2.6,2,1,3.0,-0.89,STEM,6,8,0,1,1,1.3,81.4,0.12,0.15,16.19484128117378,Medium
2.3,5,1,3.0,0.19,STEM,12,13,0,2,0,3.2,74.1,0.2,0.24,31.307210216245682,Hard
2.2,4,0,2.0,-0.74,Social Science,12,12,0,1,0,2.3,81.2,0.09,0.11,19.1001498383572,Medium
2.3,5,0,3.0,-0.87,STEM,12,15,0,2,1,1.5,80.0,0.12,0.21,30.786694303218507,Hard
3.5,1,1,4.0,0.44,Humanities,9,9,0,2,0,2.9,77.3,0.11,0.23,10.818121808152624,Easy
2.5,4,1,3.0,-0.02,Social Science,9,13,0,0,0,1.4,82.7,0.08,0.15,14.107352781437537,Medium
4.1,3,1,5.0,0.96,Social Science,3,5,0,2,0,1.9,89.3,0.04,0.07,0.4406358531063701,Easy
1.1,5,1,1.0,-0.66,STEM,3,8,0,2,0,3.2,75.3,0.04,0.16,28.370724255453826,Hard
2.6,2,0,3.0,-0.29,Humanities,9,10,1,0,1,3.8,70.3,0.17,0.27,16.12668054839222,Medium
1.0,5,1,1.0,-1.0,Humanities,6,12,0,1,0,3.1,76.6,0.27,0.38,27.000206231343384,Hard
2.4,5,0,4.0,0.23,STEM,12,15,0,1,1,3.9,68.6,0.24,0.35,33.18477518225351,Hard
1.0,3,1,2.0,-0.85,STEM,9,10,1,0,1,4.8,63.1,0.28,0.37,33.10562988747512,Hard
4.0,1,0,4.0,1.0,STEM,3,4,0,2,1,1.5,76.6,0.19,0.26,4.94274010904299,Easy
1.6,2,1,2.0,-0.13,STEM,9,9,0,0,1,3.1,67.5,0.29,0.4,25.614842948195456,Hard
4.3,2,1,4.0,0.4,STEM,9,8,1,2,1,3.9,64.6,0.27,0.4,26.46376440043549,Hard
3.1,1,1,3.0,-0.32,Humanities,9,7,1,2,1,2.5,81.2,0.21,0.24,13.445994624818814,Easy
2.3,2,1,3.0,-1.0,Social Science,3,4,1,1,0,3.9,89.1,0.04,0.13,12.047845667733272,Easy
1.0,1,0,1.0,-0.59,STEM,3,4,0,1,0,3.2,61.4,0.28,0.4,20.233879907327104,Medium
3.0,4,0,4.0,-0.51,Humanities,12,14,0,1,0,4.9,66.3,0.2,0.37,22.728430741706518,Medium
3.4,2,0,4.0,0.02,STEM,3,5,1,1,1,1.7,68.7,0.25,0.33,18.55230202996381,Medium
1.7,2,1,3.0,-0.16,Social Science,3,5,0,1,1,3.6,76.8,0.25,0.25,15.005880366926347,Medium
2.2,5,1,3.0,-1.0,STEM,9,13,0,0,0,4.5,66.3,0.24,0.34,34.97981313882143,Hard
3.5,1,0,4.0,0.51,STEM,9,8,0,1,1,2.0,80.4,0.1,0.19,5.44522482238383,Easy
2.5,2,1,2.0,-0.71,Social Science,9,8,1,0,0,1.2,81.9,0.17,0.25,14.040655628560966,Medium
1.4,3,0,2.0,-0.45,Social Science,12,12,0,2,1,2.9,67.4,0.26,0.35,23.86110688144765,Medium
2.7,5,1,3.0,-0.19,Social Science,3,8,1,1,0,1.8,78.2,0.21,0.23,18.512679216796368,Medium
4.0,3,1,4.0,1.0,Social Science,9,9,1,2,0,2.4,81.9,0.02,0.14,6.1688591284501015,Easy
1.2,2,1,3.0,-0.6,Social Science,3,5,0,0,0,3.4,74.5,0.2,0.26,16.07546790197281,Medium
1.5,5,0,2.0,-0.2,Social Science,9,13,0,0,0,2.2,78.0,0.12,0.24,19.671946546678253,Medium
2.6,5,0,3.0,0.27,Social Science,3,8,0,2,0,1.0,94.0,0.03,0.11,8.048233407277564,Easy
1.0,3,1,2.0,-0.41,Humanities,3,5,1,1,1,2.9,80.0,0.13,0.14,16.460439798752557,Medium
1.5,4,1,2.0,0.17,STEM,3,9,1,2,1,4.1,63.8,0.22,0.37,33.612793812862016,Hard
3.6,3,0,4.0,0.57,STEM,9,11,1,1,1,2.4,70.5,0.18,0.25,18.81784824111097,Medium
1.2,2,1,1.0,-1.0,Social Science,3,4,0,2,0,3.1,72.2,0.2,0.28,18.588774653465617,Medium
3.5,2,1,4.0,-0.28,Humanities,3,5,0,2,1,2.8,70.6,0.17,0.27,12.952725715478868,Easy
2.6,1,1,3.0,-1.0,STEM,9,8,0,0,1,4.4,70.4,0.04,0.2,18.239030477314103,Medium
3.0,1,1,3.0,0.19,Humanities,9,6,0,0,1,1.1,91.0,0.14,0.08,2.6212360170433957,Easy
3.3,2,0,4.0,0.38,STEM,9,10,0,1,1,2.3,76.5,0.2,0.26,15.652289309961134,Medium
3.4,0,1,3.0,0.11,Humanities,3,3,0,1,1,2.6,77.0,0.26,0.3,8.3058372791758,Easy
2.8,0,1,3.0,-0.73,Humanities,9,5,1,1,1,1.6,90.0,0.0,0.03,5.966837722469795,Easy
2.6,5,0,3.0,-1.0,Humanities,9,12,1,1,0,3.1,72.4,0.23,0.34,25.01570210759667,Hard
1.5,5,1,3.0,-0.57,Social Science,12,15,0,1,0,2.1,85.5,0.11,0.15,20.789283783190534,Medium
1.5,4,0,3.0,-0.69,STEM,6,10,0,1,1,3.2,61.4,0.28,0.4,32.70991672082103,Hard
1.0,0,0,2.0,-0.14,STEM,3,3,0,0,1,4.8,76.6,0.21,0.23,12.943182541518478,Easy
2.8,4,0,3.0,-0.53,Social Science,6,8,0,1,1,1.2,89.7,0.03,0.08,10.150715617394754,Easy
2.3,2,1,3.0,1.0,Humanities,12,10,0,1,1,3.8,72.7,0.18,0.31,15.012766922198535,Medium
1.0,5,1,1.0,-1.0,STEM,3,7,0,1,1,1.5,65.2,0.21,0.38,30.28020509043766,Hard
1.4,4,1,2.0,-0.57,Social Science,6,9,0,2,0,2.5,73.8,0.12,0.17,19.333877223241036,Medium
2.6,1,1,3.0,-0.42,Humanities,9,8,1,2,1,1.4,93.7,0.03,0.0,9.783604683541595,Easy
2.4,5,1,3.0,-0.09,Social Science,3,8,1,1,0,3.6,65.9,0.21,0.33,23.17359371090717,Medium
1.2,2,0,2.0,-0.76,STEM,6,5,0,2,0,1.8,78.6,0.14,0.2,18.312672155968837,Medium
1.4,4,0,3.0,-0.18,Humanities,12,14,1,2,1,4.9,64.3,0.24,0.31,27.678356613464025,Hard
1.0,0,1,1.0,-1.0,Social Science,9,6,0,2,0,2.2,77.4,0.25,0.33,17.588712520541367,Medium
1.9,0,0,2.0,-0.78,STEM,9,6,0,1,0,1.9,75.5,0.15,0.11,11.357224448305242,Easy
1.0,0,0,1.0,-1.0,Humanities,9,8,1,2,1,4.4,65.8,0.26,0.3,19.582162658554086,Medium
1.0,4,0,1.0,-1.0,Humanities,9,13,0,1,0,4.8,69.2,0.28,0.33,26.75270952065854,Hard
2.8,2,0,4.0,0.37,STEM,12,10,1,1,0,5.0,55.7,0.28,0.4,29.012603023038707,Hard
2.4,2,0,3.0,-0.43,Social Science,3,5,0,0,0,1.1,78.4,0.1,0.21,7.385327486470018,Easy
1.0,4,1,2.0,-1.0,STEM,3,8,0,1,1,4.3,55.1,0.28,0.39,36.08421000737368,Hard
1.7,3,1,2.0,-0.79,Humanities,6,8,1,0,1,2.8,69.7,0.17,0.26,19.6648617361507,Medium
3.8,1,0,5.0,0.67,STEM,9,10,0,2,0,2.5,60.5,0.3,0.4,22.00270451834021,Medium
4.2,2,1,4.0,0.71,Humanities,3,7,1,1,1,2.1,82.1,0.08,0.11,5.537335386088365,Easy
3.8,3,0,4.0,0.68,Humanities,3,8,0,1,1,1.7,85.8,0.1,0.17,4.377347599190189,Easy
2.9,4,1,4.0,0.55,Humanities,6,9,1,1,1,5.0,77.8,0.12,0.23,17.627153236704196,Medium
2.5,5,0,3.0,0.08,Humanities,9,13,0,0,1,2.0,78.4,0.14,0.2,17.536811924236257,Medium
2.4,0,0,3.0,-0.06,Social Science,3,3,0,0,1,3.3,75.5,0.1,0.2,5.719811229249215,Easy
3.0,4,1,3.0,0.46,STEM,9,12,0,0,0,1.6,81.2,0.17,0.23,17.457214418221565,Medium
1.0,4,1,1.0,-0.85,Humanities,9,12,0,2,0,4.6,74.4,0.18,0.17,25.719613891175612,Hard
2.8,0,0,3.0,0.07,Social Science,12,7,1,0,0,3.4,75.8,0.21,0.29,8.896408528913478,Easy
1.0,1,1,1.0,-0.33,STEM,9,8,0,0,0,2.1,65.0,0.26,0.4,21.53688601026687,Medium
1.0,0,0,1.0,-0.57,Social Science,6,4,0,0,0,2.4,80.6,0.05,0.11,6.491411080562396,Easy
3.7,5,1,4.0,-0.46,Humanities,6,9,0,2,1,2.8,83.2,0.05,0.11,15.212486290606348,Medium
2.4,3,0,3.0,-0.5,Social Science,12,11,1,1,1,3.2,68.8,0.28,0.33,21.235888711476218,Medium
1.0,1,1,1.0,-1.0,STEM,9,6,1,1,0,1.1,78.2,0.24,0.31,21.638962705469197,Medium
2.3,3,0,2.0,-0.11,Social Science,9,9,0,2,1,4.5,65.3,0.21,0.34,21.665377322205,Medium
1.4,5,0,2.0,-1.0,Social Science,12,15,0,0,1,4.8,68.1,0.16,0.29,27.445128466290786,Hard
1.0,4,0,1.0,-1.0,Humanities,12,12,0,0,0,1.3,93.4,0.03,0.07,17.473809478412115,Medium
3.6,0,0,3.0,-0.34,Humanities,9,4,0,0,1,1.4,80.4,0.15,0.24,5.0441911000248965,Easy
3.6,2,1,4.0,-0.41,Humanities,6,6,1,0,0,3.7,71.8,0.19,0.3,12.86966386588888,Easy
3.7,0,0,4.0,0.26,STEM,12,9,0,1,1,2.3,68.1,0.25,0.3,16.742361416206677,Medium
1.0,0,0,1.0,-0.72,Social Science,12,8,1,1,0,2.6,77.8,0.13,0.19,14.85840357817894,Medium
5.0,4,1,5.0,0.66,Humanities,12,14,0,0,0,1.0,88.6,0.07,0.16,4.7577280752845,Easy
4.2,3,0,4.0,0.62,Social Science,9,11,0,0,0,1.1,84.1,0.15,0.16,3.3435413968082996,Easy
3.1,5,1,4.0,0.28,Social Science,3,9,1,1,0,4.9,63.9,0.26,0.4,24.65284688164971,Hard
2.7,3,0,3.0,-0.26,Social Science,12,11,0,1,1,4.2,75.0,0.15,0.24,19.18092882483744,Medium
1.0,4,1,2.0,-0.95,Social Science,3,9,1,1,1,3.7,77.9,0.14,0.21,23.44329861413637,Medium
2.7,4,1,4.0,-0.45,Social Science,12,12,1,0,0,2.0,77.1,0.23,0.31,19.14723826192158,Medium
3.5,0,0,4.0,-0.25,Humanities,3,2,1,0,1,1.8,69.5,0.19,0.3,7.77468183279602,Easy
2.3,0,1,4.0,0.26,STEM,9,6,0,2,0,4.6,59.1,0.25,0.4,22.968693648837043,Medium
2.9,4,1,3.0,-0.31,Humanities,9,11,0,1,1,4.5,67.1,0.22,0.31,25.368447067654515,Hard
3.0,0,1,4.0,0.12,Social Science,3,2,0,2,1,4.3,66.8,0.23,0.32,12.35065281007961,Easy
1.0,5,1,1.0,-0.8,STEM,6,10,1,0,1,3.6,65.5,0.24,0.33,33.979105532807296,Hard
3.3,3,1,3.0,0.92,STEM,3,5,0,1,1,1.9,77.1,0.19,0.19,12.004471088597354,Easy
3.1,0,1,4.0,-0.36,STEM,12,8,0,1,1,1.2,72.7,0.15,0.22,12.697456805323018,Easy
1.5,3,1,2.0,-1.0,Social Science,12,11,0,2,0,1.7,82.2,0.17,0.23,21.27539117459068,Medium
2.7,1,1,3.0,0.5,STEM,9,8,1,2,0,2.0,81.9,0.05,0.1,10.083229884171145,Easy
4.1,1,1,4.0,-0.77,Social Science,9,8,1,2,0,3.2,79.2,0.14,0.29,13.156714702602649,Easy
4.6,0,0,5.0,0.81,STEM,9,5,1,0,1,2.9,69.3,0.22,0.32,8.545521571720757,Easy
1.0,4,0,1.0,-0.79,Social Science,9,11,0,2,1,3.3,74.2,0.09,0.17,22.814595792875714,Medium
1.0,1,1,1.0,-0.92,STEM,9,8,1,2,1,2.8,79.2,0.12,0.21,23.31786473762843,Medium
2.5,0,0,3.0,-0.52,Social Science,12,7,0,0,1,1.1,89.7,0.2,0.2,7.105834236441188,Easy
1.4,5,1,2.0,0.08,STEM,9,11,1,2,1,2.9,72.0,0.14,0.18,31.632814927345965,Hard
2.0,2,0,2.0,-0.7,Humanities,6,6,1,1,0,1.2,90.1,0.15,0.17,9.355676746435567,Easy
2.7,2,0,3.0,0.34,Humanities,9,9,0,1,1,2.2,80.5,0.08,0.14,9.778153892714274,Easy
1.0,0,1,2.0,-1.0,STEM,6,4,0,0,1,4.6,68.8,0.27,0.35,22.45298688098927,Medium
1.8,5,0,3.0,-0.45,STEM,3,9,0,1,1,3.7,69.7,0.18,0.31,28.592024163237912,Hard
2.3,4,1,3.0,-0.69,STEM,9,12,1,2,1,4.3,64.8,0.28,0.4,36.569905608145184,Hard
1.7,4,1,3.0,-0.78,Social Science,12,12,1,1,1,3.1,81.4,0.1,0.15,22.094064882024995,Medium
2.1,0,1,4.0,0.46,STEM,3,2,0,1,1,3.4,73.9,0.19,0.31,11.499633230503436,Easy
5.0,2,1,5.0,0.78,STEM,3,3,0,0,1,1.1,80.2,0.03,0.06,-3.2869844561640718,Easy
2.7,0,1,4.0,-0.26,STEM,9,8,1,1,1,4.9,62.2,0.27,0.4,25.42458448889832,Hard
1.7,2,1,3.0,-0.72,Social Science,3,6,1,2,1,2.9,75.7,0.14,0.19,17.64821918337613,Medium
2.7,3,0,3.0,-0.58,Humanities,9,11,1,0,0,4.2,72.8,0.14,0.24,19.106886321654237,Medium
3.9,3,1,4.0,0.12,STEM,12,13,0,1,0,1.2,76.1,0.17,0.23,17.17968874669958,Medium
3.0,4,0,3.0,-0.73,STEM,9,12,1,2,0,2.0,67.4,0.22,0.36,30.117609763904134,Hard
1.5,4,1,1.0,-0.31,Social Science,3,5,0,0,1,1.1,90.7,0.04,0.06,11.569559426234164,Easy
1.3,3,1,3.0,-0.2,STEM,9,12,0,2,1,4.2,62.1,0.28,0.37,35.214345159691746,Hard
2.2,4,0,3.0,-0.4,STEM,3,7,1,1,1,2.3,78.2,0.24,0.27,23.727443856252073,Medium
1.0,0,0,1.0,-0.78,Social Science,12,9,1,2,0,2.3,75.6,0.15,0.19,13.261309562175503,Easy
2.4,1,1,3.0,-0.82,STEM,9,7,0,1,0,2.1,75.6,0.19,0.22,16.937703788779917,Medium
3.1,5,1,3.0,-0.29,Social Science,12,14,1,1,1,4.4,68.2,0.29,0.35,28.723012365217777,Hard
1.4,1,0,2.0,-1.0,Humanities,9,7,1,0,0,1.7,87.0,0.12,0.13,11.687092235346055,Easy
1.3,3,0,3.0,-0.01,Humanities,9,10,1,2,0,2.6,79.3,0.18,0.26,18.677157792934164,Medium
1.0,3,0,1.0,-0.87,Social Science,9,8,0,2,0,3.7,69.0,0.21,0.24,19.919392408276394,Medium
3.7,0,0,4.0,0.08,Humanities,9,6,1,1,1,2.1,77.3,0.15,0.22,5.871307654252276,Easy
2.6,0,0,2.0,0.3,Social Science,9,8,1,0,0,1.9,86.6,0.06,0.12,3.495890523140615,Easy
3.2,5,0,3.0,-0.56,Humanities,3,8,1,2,0,2.0,85.2,0.14,0.16,14.989266758278069,Medium
1.7,1,1,3.0,-0.6,STEM,3,1,1,2,1,2.5,68.1,0.22,0.35,18.77691192581434,Medium
2.6,3,0,3.0,-0.05,Humanities,3,7,1,1,0,2.1,81.9,0.13,0.12,8.687585126319835,Easy
2.1,5,1,3.0,-0.41,Humanities,12,14,0,1,0,1.3,84.0,0.11,0.19,19.662682305982237,Medium
1.0,3,0,2.0,-0.94,Humanities,9,7,0,2,0,3.2,73.2,0.2,0.28,21.21004157403321,Medium
1.0,0,1,1.0,-1.0,Humanities,6,3,1,1,1,4.1,77.0,0.12,0.22,14.821368721061683,Medium
2.4,2,1,3.0,-0.75,STEM,3,3,0,2,0,1.9,74.8,0.19,0.27,17.368346602998905,Medium
1.5,2,0,3.0,-0.57,STEM,9,7,1,2,1,4.4,67.0,0.26,0.38,27.179602777310116,Hard
1.0,2,0,1.0,-0.57,STEM,3,5,0,2,1,1.8,80.4,0.15,0.23,19.69330711996047,Medium
4.6,3,0,5.0,0.72,STEM,9,11,0,2,1,1.2,74.1,0.13,0.2,12.38048542298215,Easy
1.7,0,1,2.0,-1.0,Humanities,9,6,0,1,0,1.5,75.3,0.11,0.23,10.808279869408263,Easy
2.2,5,1,3.0,-0.1,Humanities,3,8,1,2,1,4.3,71.9,0.18,0.25,24.370405006927648,Medium
1.0,0,1,1.0,-0.65,STEM,3,2,1,2,0,4.6,53.1,0.3,0.4,23.650954613324203,Medium
3.0,4,0,4.0,-0.16,Humanities,12,15,1,2,0,3.3,81.1,0.13,0.18,19.89639943794533,Medium
1.0,1,0,2.0,-0.71,Humanities,9,7,1,0,0,1.8,82.1,0.09,0.17,11.699215732280908,Easy
3.1,0,1,5.0,0.26,Social Science,6,6,1,2,1,4.9,68.2,0.17,0.33,15.076232394491472,Medium
2.6,3,0,3.0,-1.0,STEM,12,13,0,2,1,2.1,79.0,0.19,0.24,27.860857989239335,Hard
2.6,0,1,4.0,0.52,Social Science,9,7,1,2,1,3.4,74.2,0.12,0.15,11.086541730657784,Easy
3.3,4,1,4.0,1.0,Humanities,6,7,1,0,0,1.4,83.6,0.14,0.16,4.850258260322839,Easy
1.4,3,0,2.0,-0.94,Humanities,9,11,1,1,0,1.6,88.5,0.08,0.14,16.357490918294452,Medium
4.2,3,0,4.0,1.0,Social Science,3,7,1,0,1,3.1,70.2,0.21,0.29,12.368965866637698,Easy
3.6,3,1,4.0,-0.52,Humanities,3,5,0,1,0,5.0,66.0,0.3,0.37,19.68925199834703,Medium
1.0,1,0,1.0,-1.0,Humanities,3,2,0,0,0,3.2,75.7,0.15,0.2,11.99680159331049,Easy
3.6,1,0,4.0,0.1,STEM,3,2,1,2,0,4.1,67.3,0.25,0.36,15.207419112815428,Medium
1.0,3,0,1.0,-0.68,STEM,3,5,0,2,1,2.9,70.0,0.2,0.29,22.999375211146415,Medium
2.9,1,1,4.0,0.42,Humanities,12,8,1,2,1,3.1,74.9,0.24,0.24,13.876137798711017,Medium
3.3,4,1,4.0,-0.01,Humanities,9,11,1,2,1,4.7,75.4,0.15,0.25,20.812496943291105,Medium
3.7,0,0,4.0,-0.06,Humanities,9,7,0,2,1,4.9,66.7,0.16,0.26,12.922355716827266,Easy
1.6,2,1,3.0,-0.4,Social Science,6,6,1,0,1,1.6,81.9,0.08,0.17,10.054358768793502,Easy
1.0,5,0,1.0,-1.0,STEM,6,11,1,2,0,2.0,88.1,0.03,0.05,28.320846962135423,Hard
2.4,2,0,2.0,-0.93,Social Science,12,11,0,2,1,3.4,67.7,0.15,0.25,20.75431945933408,Medium
2.1,3,0,4.0,0.73,Social Science,3,5,1,1,1,4.2,76.1,0.09,0.17,11.55859946770273,Easy
2.4,0,1,3.0,0.21,Social Science,9,7,1,1,1,3.5,77.3,0.14,0.16,9.427958704606278,Easy
3.5,2,0,4.0,-0.21,Humanities,6,8,0,2,1,2.5,74.7,0.25,0.33,16.021033761012117,Medium
1.0,1,0,1.0,-0.07,STEM,3,5,1,1,1,1.7,81.3,0.1,0.17,13.649948918093,Medium
2.9,3,0,3.0,0.59,Humanities,12,12,0,1,1,3.0,80.7,0.14,0.22,14.200175521827385,Medium
1.0,5,0,2.0,-1.0,Social Science,12,18,0,1,0,4.6,62.0,0.3,0.39,32.458235168845974,Hard
1.0,5,1,2.0,-0.73,STEM,3,8,1,1,1,4.9,61.3,0.27,0.37,37.22289295471314,Hard
1.8,2,0,3.0,0.29,Social Science,12,10,1,0,0,4.6,74.8,0.18,0.23,16.991744542198912,Medium
2.2,2,1,3.0,-0.73,Social Science,12,10,1,2,1,2.4,87.3,0.08,0.13,17.207491755354113,Medium
3.4,3,0,4.0,-0.35,Social Science,12,14,1,0,0,3.3,80.8,0.15,0.18,16.04029037873242,Medium
3.1,5,0,4.0,0.4,Social Science,3,8,0,1,0,4.6,65.4,0.19,0.25,18.988913217718014,Medium
1.8,3,0,2.0,-0.35,STEM,9,10,0,0,1,3.0,66.9,0.24,0.36,24.054041418866465,Medium
3.2,5,0,3.0,0.44,Humanities,9,12,0,0,1,1.2,81.8,0.13,0.17,12.409106302400973,Easy
2.6,5,0,3.0,0.07,Social Science,12,14,1,2,0,1.8,91.4,0.06,0.1,13.935875718702205,Medium
1.0,0,1,1.0,-1.0,STEM,9,5,1,1,0,2.4,71.4,0.29,0.33,20.828691827775916,Medium
1.0,0,0,1.0,-1.0,Social Science,6,6,0,0,0,3.7,66.9,0.24,0.31,13.278108257853827,Easy
2.0,5,1,3.0,-0.9,Humanities,12,16,1,0,1,2.2,78.4,0.08,0.16,22.229119302673425,Medium
1.0,0,1,1.0,-0.82,STEM,9,7,1,1,1,2.8,74.4,0.2,0.32,21.659406630953683,Medium
1.0,3,1,1.0,-0.32,Humanities,12,12,1,0,0,1.4,83.9,0.18,0.21,17.839239411175193,Medium
2.5,1,0,4.0,-0.76,Humanities,9,6,1,0,0,2.0,87.9,0.04,0.05,5.067127796223784,Easy
2.3,3,1,3.0,-0.02,STEM,9,10,0,2,0,2.7,65.9,0.24,0.31,26.987486633080774,Hard
1.1,3,1,2.0,-0.08,STEM,12,12,1,2,0,1.6,74.6,0.14,0.27,25.87948494414182,Hard
3.9,0,0,4.0,0.47,Humanities,3,3,0,2,1,1.9,83.7,0.09,0.1,-0.1410603514040793,Easy
1.6,4,1,2.0,-1.0,Social Science,6,10,1,1,0,3.8,76.6,0.16,0.23,21.529437257050862,Medium
3.4,4,1,4.0,0.29,Social Science,9,11,1,0,0,3.8,74.7,0.21,0.3,16.014845706736153,Medium
3.4,1,0,4.0,0.42,Social Science,12,10,0,2,0,1.7,83.7,0.07,0.07,4.043226178855298,Easy
1.5,4,0,3.0,-0.72,Humanities,3,10,0,0,1,4.8,66.7,0.29,0.37,24.81281238772681,Hard
1.6,2,0,2.0,-0.89,Humanities,9,10,1,0,1,1.7,91.1,0.04,0.02,12.067954885015158,Easy
